,date,amikacin,aminosalicylic-acid,amoxicillin,amoxicillin-sodium,ampicillin,azithromycin,aztreonam,benzylpenicillin-sodium,cefaclor,cefadroxil,cefalexin,ceferoxime-axetil,cefixime,cefotaxime-sodium,cefpodoxime,cefradine,ceftazidime,ceftriaxone-sodium,cefuroxime-sodium,chloramphenicol,ciprofloxacin,clarithromycin,clindamycin,clindamycin-phosphate,clofazimine,co-amoxiclav,co-trimoxazole,colistimethate-sodium,colistin-sulfate,cycloserine,dapsone,daptomycin,demeclocycline-hydrochloride,doxycycline-hyclate,doxycycline-monohydrate,ertapenem,erythromycin,erythromycin-ethylsuccinate,erythromycin-stearate,ethambutol-hydrochloride,fidaxomicin,fluampicil,flucloxacillin-magnesium,flucloxacillin-sodium,fosfomycin,fosfomycin-calcium,fosfomycin-trometamol,fusidic-acid,gentamicin,imipenem-cilastatin,isoniazid,levofloxacin,linezolid,lymecycline,meropenem,methenamine-hippurate,metronidazole,minocycline-hydrochloride,moxifloxacin,nalidixic,neomycin,nitrofurantoin,norfloxacin,ofloxacin,oxytetracycline,phenoxymethylpenicillin,piperacillin-tazobactam,pivmecillinam,pristinamycin,pyrazinamide,rifabutin,rifampicin,rifampicin-combined-preparations,rifaximin,sodium-fusidate,sulfadiazine,sulfamethoxypyridazine,sulfapyridine,teicoplanin,telithromycin,temocillin,tetracycline,thalidomide,ticarcillin-clabulanic-acid,tigecycline,tobramycin,trimethoprim,trinidazole,vancomycin-hydrochloride,CCG_code,mrsa_count,month,year,ccg_id
60,2012-12-01,0,0,411925,0,76,5224,0,0,221,0,24267,154,0,0,0,216,112,0,0,0,6644,24827,1475,0,0,22383,7712,2034,0,0,1036,0,266,18548,112,0,53580,78068,631,140,0,360,0,100732,0,0,2,0,0,0,0,88,2,29287,0,144,11405,1010,107,0,0,31325,0,106,51684,130769,0,0,0,0,0,750,280,600,25,0,0,0,0,0,0,1712,0,0,0,56,53624,20,3,00D,2.0,12,2012,1
61,2013-01-01,0,0,303382,0,144,5005,0,0,221,0,27692,98,8,0,0,140,0,0,0,0,6643,25802,1424,0,0,17916,9457,1438,0,0,728,0,392,21596,0,0,54118,50032,858,210,0,480,0,102031,0,0,0,0,0,0,0,96,0,35460,0,84,11482,986,43,0,0,34098,0,464,53852,109817,0,44,0,0,0,668,442,966,84,0,0,0,0,0,0,1204,0,0,0,0,61345,0,80,00D,1.0,1,2013,1
62,2013-02-01,0,0,248313,0,284,4540,0,0,200,0,22677,168,2,0,0,180,0,0,0,0,5121,18134,628,0,0,18488,4856,1628,0,0,973,0,224,18052,252,0,43230,44828,544,406,0,496,0,96986,0,0,2,0,0,0,0,201,0,29759,0,88,10681,812,15,0,0,29020,14,71,55662,115523,0,30,0,0,0,456,168,180,0,0,0,0,0,0,0,967,0,0,0,56,52082,0,0,00D,0.0,2,2013,1
63,2013-03-01,0,0,255718,0,233,5331,0,0,248,0,22957,182,4,0,0,204,0,3,0,0,5136,20111,1413,0,0,15198,6737,1840,0,0,1213,0,434,17289,56,0,45675,53776,175,420,0,600,0,105317,0,0,4,0,0,0,0,122,14,34944,0,364,11470,730,0,0,0,31856,28,35,46888,122793,0,0,0,0,0,646,252,654,70,0,0,112,0,0,0,1232,0,0,0,112,56284,0,0,00D,0.0,3,2013,1
64,2013-04-01,0,0,231550,0,77,5402,0,0,775,21,21512,112,0,0,0,236,217,0,0,0,6113,18906,1546,0,0,17243,6128,2118,0,0,1456,0,560,17836,224,0,50280,47272,852,70,0,416,0,100595,0,0,0,0,0,0,0,56,0,35531,0,144,12373,956,20,0,0,32629,70,66,56093,108438,0,26,0,0,0,478,63,180,0,0,0,112,0,0,0,1190,0,0,0,0,55347,0,0,00D,0.0,4,2013,1
65,2013-05-01,0,0,215423,0,112,4942,0,2,242,0,22387,182,0,0,0,312,0,0,0,0,6245,16851,1694,0,0,17725,6504,1416,0,0,1346,0,392,17572,168,0,54069,41248,1226,0,0,432,0,102816,0,0,0,0,30,0,0,0,0,37991,0,320,11524,620,10,0,0,33842,14,86,55956,107942,0,10,0,0,0,914,56,348,60,0,0,0,0,0,0,1240,0,0,0,0,51369,20,0,00D,0.0,5,2013,1
66,2013-06-01,0,0,175066,0,84,5160,0,4,112,0,21452,56,4,0,0,260,0,0,0,0,4833,16973,894,0,0,15600,5349,1888,0,0,1092,0,378,15216,0,0,41715,34308,168,84,0,320,0,100921,0,0,1,0,40,0,0,106,0,34049,0,144,10329,616,24,0,0,29000,0,48,47092,100860,0,10,0,0,0,342,0,628,102,0,0,0,0,0,0,1944,0,0,0,56,51071,0,72,00D,0.0,6,2013,1
67,2013-07-01,0,0,168993,0,56,5930,0,0,0,0,21950,70,0,0,0,192,0,0,0,0,5555,15984,1259,0,0,20588,4883,1722,0,0,1304,0,154,16855,84,0,45706,33792,112,126,0,420,0,120838,0,0,2,0,30,0,168,44,0,36122,0,264,11821,644,47,0,0,37143,56,116,53912,109556,0,60,0,0,0,636,56,516,300,0,0,112,0,0,0,1184,0,0,0,0,55008,0,56,00D,0.0,7,2013,1
68,2013-08-01,0,0,132821,0,56,5682,0,0,142,0,21362,84,13,0,0,188,112,2,0,0,5528,14097,908,0,0,15868,4043,1762,0,0,840,0,56,14336,140,0,41862,21246,492,56,0,416,0,112992,0,0,3,0,100,0,0,38,0,32941,0,493,12592,624,20,0,0,39306,0,63,51613,80491,0,0,0,0,0,444,112,640,22,0,0,0,0,0,0,1024,0,0,0,0,57393,0,168,00D,0.0,8,2013,1
69,2013-09-01,0,0,180519,0,56,5806,0,0,14,0,20589,70,4,0,0,148,0,0,0,0,6412,15261,784,0,0,17066,5998,1610,0,0,1374,0,224,14871,0,0,43292,28730,399,406,0,280,0,110710,0,0,2,0,70,0,0,90,0,32545,0,627,12006,532,22,0,0,34579,0,61,52046,83552,0,40,0,0,0,582,112,432,210,0,0,0,0,0,0,1596,0,0,0,56,57879,4,0,00D,1.0,9,2013,1
70,2013-10-01,0,0,226299,0,124,6109,0,0,14,0,24013,112,4,0,0,172,112,0,0,0,6330,20675,974,0,0,19537,7082,1932,0,0,1120,0,56,18999,56,0,43694,35860,317,224,0,560,0,105974,0,0,6,0,60,0,0,130,0,35931,0,440,13792,280,47,0,0,33931,14,68,51345,100779,0,10,0,0,0,840,56,404,108,0,0,112,28,0,0,1612,0,0,0,0,56786,0,0,00D,0.0,10,2013,1
71,2013-11-01,0,0,226469,0,166,5844,0,0,248,0,24177,56,11,0,0,356,112,0,0,0,5794,18624,1379,0,0,19392,6756,1320,0,0,1318,0,224,17392,168,0,44288,42600,128,56,0,548,0,94785,0,0,5,0,30,0,0,64,0,33113,0,920,10849,308,20,0,0,30513,0,66,49172,100270,0,10,0,0,0,628,56,292,100,0,0,0,21,0,0,1116,0,0,0,0,55240,0,0,00D,0.0,11,2013,1
72,2013-12-01,0,0,320919,0,76,5983,0,0,42,0,23767,98,27,0,0,268,0,0,0,0,6489,18446,716,0,0,19215,9144,1868,0,0,1094,0,224,19245,126,0,44426,53724,215,392,0,104,200,90065,0,0,9,0,60,0,0,106,0,35362,0,560,9615,308,5,0,0,31918,0,65,48121,112880,0,40,0,0,0,1000,56,558,240,0,0,0,31,0,0,1244,0,0,0,0,57166,0,70,00D,0.0,12,2013,1
73,2014-01-01,0,0,260541,0,76,6950,0,1,128,0,24860,448,2,0,0,160,0,0,0,0,6479,21774,364,0,0,17685,7593,1594,56,0,749,0,224,21268,168,0,46607,45278,184,56,0,364,0,104218,0,0,8,0,120,0,0,68,0,35178,0,1160,11902,252,17,0,0,34589,0,33,47689,118104,0,96,0,0,0,524,56,432,0,0,0,224,0,0,0,1923,0,0,0,0,57564,0,40,00D,1.0,1,2014,1
74,2014-02-01,0,0,243702,21,228,6087,0,0,14,0,27643,238,0,0,0,112,0,0,0,0,5971,20969,388,0,0,18963,5972,1544,0,0,1008,0,224,19328,168,0,42250,50560,310,168,0,336,0,99692,0,0,15,0,0,0,0,74,10,33415,0,444,12226,112,0,0,0,28323,0,136,46340,119832,0,263,0,0,0,368,56,334,200,0,0,0,0,0,0,1428,0,0,0,56,51048,26,49,00D,0.0,2,2014,1
75,2014-03-01,0,0,257810,0,184,6311,0,0,21,0,28112,322,0,0,0,392,112,2,0,0,5895,19068,682,0,0,21787,6802,1834,0,0,854,0,280,20575,56,0,46456,50990,212,238,0,680,0,105337,0,0,16,0,90,0,0,68,0,34746,0,800,11835,252,52,0,0,31327,0,71,46886,149612,0,160,0,0,0,744,56,238,21,35,0,0,0,0,0,1548,0,0,0,0,57273,16,80,00D,0.0,3,2014,1
76,2014-04-01,0,0,227276,0,70,6270,0,0,14,0,23875,224,0,0,0,124,0,0,0,0,7021,18590,564,0,0,18339,5813,2010,0,0,812,0,280,17896,56,0,44507,39418,516,56,0,296,0,103909,0,0,1,200,30,0,0,88,0,36186,0,920,10303,84,43,0,0,27522,0,117,42754,126430,0,277,0,0,0,716,56,98,0,0,0,112,0,0,0,1256,0,0,0,224,53585,0,160,00D,2.0,4,2014,1
77,2014-05-01,0,0,199233,0,56,6753,0,0,128,0,29242,476,2,0,0,172,0,0,0,0,5896,15940,1112,0,0,19602,5439,2070,0,0,1150,0,280,18903,224,0,46238,44302,154,224,0,324,0,107309,0,0,11,0,90,0,0,68,0,35898,0,884,12267,448,50,0,0,32076,0,0,51280,105396,0,82,0,0,0,600,236,376,0,42,0,0,0,0,0,2056,0,0,0,56,57275,0,40,00D,3.0,5,2014,1
78,2014-06-01,0,0,175799,0,56,6955,0,0,14,0,25460,280,2,0,0,196,0,0,0,0,6258,17920,662,0,0,17320,5075,1860,0,0,1099,0,280,17854,56,0,43887,37092,504,140,0,492,0,111101,0,0,16,0,90,0,0,40,0,36603,0,1188,10744,144,17,0,0,31398,0,145,47707,117661,0,110,0,0,0,692,56,460,168,0,0,112,0,0,0,1520,0,0,0,0,58581,0,294,00D,0.0,6,2014,1
79,2014-07-01,10,0,177526,0,74,6846,0,0,35,0,27047,70,2,0,0,172,0,0,0,0,6247,15989,1114,0,0,17434,6005,1290,0,0,980,0,570,17118,112,0,46340,36588,780,364,0,384,100,120211,0,0,17,0,30,0,0,88,0,37570,0,1660,11206,392,60,0,0,32071,0,76,48440,120800,0,70,0,0,0,908,308,294,0,0,0,0,0,0,0,1020,0,0,0,0,56265,0,126,00D,0.0,7,2014,1
80,2014-08-01,0,0,124000,0,140,6555,0,0,300,0,26410,280,0,0,0,124,224,0,0,0,6144,12174,1282,0,0,15236,4152,1258,0,0,784,3,168,15587,120,0,40170,24890,56,364,0,368,0,104303,0,0,20,0,30,0,0,164,0,31185,0,1604,10218,252,28,0,0,28037,0,42,43854,79036,0,184,0,0,0,784,252,266,0,168,0,112,0,0,0,1728,0,0,0,0,44947,0,180,00D,3.0,8,2014,1
81,2014-09-01,0,0,165820,0,28,7188,0,0,156,0,26597,70,4,0,0,124,0,0,0,0,5559,14490,1489,0,0,14322,6539,1314,0,0,672,0,56,17895,56,0,44578,31750,334,84,0,132,0,100110,0,0,23,0,0,0,7,76,0,32924,0,1544,11070,84,28,0,0,30590,0,28,43202,87916,0,154,0,0,0,544,140,168,100,0,0,0,0,0,0,1502,0,0,0,56,57159,0,124,00D,0.0,9,2014,1
82,2014-10-01,10,0,212563,0,56,7870,0,0,100,0,25703,322,10,0,0,0,0,1,0,0,7343,17992,1827,0,0,38217,6047,1404,0,0,1078,0,756,22160,112,0,46738,34548,364,0,0,224,0,111322,0,0,19,0,0,0,0,158,0,38361,0,2220,11264,280,56,0,36,30733,0,10,49132,109594,0,277,0,0,0,1320,56,364,100,0,0,0,0,0,0,1540,0,0,0,0,59627,32,40,00D,0.0,10,2014,1
83,2014-11-01,0,0,215839,0,48,6400,0,0,56,0,20505,56,0,0,0,28,0,10,0,0,4781,17146,1530,0,0,15533,5587,1298,0,0,392,0,364,18486,0,0,38738,38180,84,308,0,392,0,90117,0,0,9,0,90,0,0,167,10,32944,0,1996,11723,280,48,0,0,25650,0,80,40672,99535,0,363,0,0,0,664,364,294,126,0,0,0,0,0,0,1144,0,0,0,56,52713,0,0,00D,0.0,11,2014,1
84,2014-12-01,0,0,370217,0,28,8629,0,3,28,0,25581,266,2,0,0,28,0,0,0,0,6547,27010,816,0,0,19476,7223,1234,0,0,1164,0,0,25275,126,0,41445,49338,308,84,0,196,0,99796,0,0,14,0,30,0,14,130,12,33530,0,2892,9617,308,35,0,0,29797,0,36,45111,150692,0,315,0,0,0,1444,224,392,384,0,0,0,0,0,0,1168,0,0,0,0,59127,12,80,00D,0.0,12,2014,1
85,2015-01-01,0,0,293016,0,203,7656,0,0,14,21,25881,286,4,0,0,35,0,0,0,0,7223,25178,2024,0,0,18190,7025,1640,0,0,1036,0,168,26438,56,0,45479,36985,308,56,0,404,0,91760,0,0,13,0,0,0,14,85,0,35633,0,2814,10051,112,35,0,0,27497,14,50,45882,132640,0,363,0,0,0,1322,56,336,242,0,0,0,0,0,0,1736,0,0,0,0,58147,0,56,00D,0.0,1,2015,1
86,2015-02-01,0,30,262191,0,0,6870,0,0,100,0,24273,690,2,0,0,48,0,6,0,0,5384,21765,1548,0,0,15863,6335,1198,0,0,1131,0,168,21674,196,0,36704,37908,140,0,0,196,0,88944,0,0,18,0,0,0,0,106,20,29766,0,2312,10260,254,42,0,0,28867,0,103,44560,139089,0,208,0,0,0,1198,140,462,180,0,0,112,0,0,0,1232,0,0,0,0,56272,0,0,00D,0.0,2,2015,1
87,2015-03-01,0,0,278909,0,0,7993,0,1,310,0,26180,308,2,0,0,56,0,0,0,0,7688,22030,830,0,0,16872,6122,1200,0,0,560,0,336,23394,112,0,40688,51240,288,196,0,280,0,103347,0,0,7,0,120,0,0,14,0,37559,0,2980,11757,140,88,0,0,31091,0,22,46364,172658,0,370,0,0,0,684,252,644,100,0,0,0,0,0,0,1656,0,0,0,0,59198,4,0,00D,0.0,3,2015,1
88,2015-04-01,0,0,197296,0,0,7595,0,2,30,0,23241,294,0,0,0,56,0,0,0,0,5931,19789,1312,0,0,19749,7090,1240,0,0,800,0,196,20897,224,0,40115,35664,368,112,0,468,0,99664,0,0,18,0,60,0,0,110,50,34459,0,3344,10651,84,39,0,0,28589,0,35,46274,138530,0,208,0,0,0,1712,112,532,604,0,0,112,0,0,0,1536,0,0,0,0,54739,68,0,00D,0.0,4,2015,1
89,2015-05-01,0,0,197676,0,0,7871,0,0,128,0,25985,56,2,0,0,0,0,6,0,0,5617,18789,984,0,0,15721,5812,1778,0,0,1052,0,280,18918,140,0,36284,33340,112,196,0,304,0,101110,0,0,13,0,90,0,0,30,60,33109,0,3006,12563,336,52,0,44,26315,0,112,47498,122824,0,303,0,0,0,966,168,560,0,56,0,0,0,0,0,1368,0,0,0,224,57451,0,35,00D,1.0,5,2015,1
90,2015-06-01,0,0,168912,0,0,7359,0,0,35,0,23097,280,4,0,0,0,0,4,0,0,6564,17774,1221,0,0,15040,5450,1408,0,0,588,0,84,18909,84,0,36113,26852,246,140,0,280,0,111377,0,0,16,0,90,0,0,90,0,36378,0,3744,9890,392,0,0,0,29672,0,210,41782,101083,0,217,0,0,0,1156,224,658,0,0,0,0,0,0,0,1748,0,0,0,0,55533,26,28,00D,0.0,6,2015,1
91,2015-07-01,0,0,149305,0,0,8031,0,2,200,0,22513,266,0,0,0,278,0,24,0,0,5804,17080,1275,0,0,16172,5324,2304,0,0,826,0,84,18153,84,0,38675,30812,182,140,0,164,0,117135,0,0,13,0,60,0,0,28,0,37347,0,3508,10906,282,49,0,0,29054,0,78,46520,108924,0,250,0,0,0,1606,420,650,100,0,0,0,0,0,0,1460,0,0,0,0,53822,20,68,00D,0.0,7,2015,1
92,2015-08-01,0,0,113352,0,0,7526,0,0,100,21,21855,266,2,0,0,56,0,13,0,0,4562,13712,846,0,0,15687,5549,1318,0,0,868,0,0,15532,294,0,32674,21340,456,56,0,364,0,96877,0,21,9,0,60,0,0,360,0,29705,0,3308,8610,476,66,0,0,27732,0,28,41068,84536,0,174,0,0,0,764,212,700,42,0,0,112,0,0,0,1478,0,0,0,0,46748,32,14,00D,0.0,8,2015,1
93,2015-09-01,0,0,161397,0,15,7639,0,0,0,0,22926,280,4,0,0,28,0,9,0,0,5291,15166,840,0,0,15257,8169,1906,0,0,1232,0,0,18352,70,0,31498,21984,240,224,0,208,0,102544,0,0,9,0,90,0,0,14,14,33012,10,4092,9293,226,80,0,0,28890,0,84,40903,89430,0,276,0,0,0,1114,56,938,0,0,0,0,0,0,0,708,0,0,0,0,48761,16,96,00D,0.0,9,2015,1
94,2015-10-01,0,0,196202,0,28,8351,0,0,221,0,24100,252,9,0,0,84,0,6,0,0,5659,17175,1086,0,0,16941,6040,1742,0,0,672,0,336,19466,112,14,33512,26984,388,196,0,356,0,101137,0,0,39,0,60,0,0,24,84,32695,0,4656,10944,392,56,0,36,26733,0,91,41823,94859,0,178,0,0,0,1324,112,910,142,84,0,0,0,0,0,984,0,0,0,0,50481,14,96,00D,0.0,10,2015,1
95,2015-11-01,0,0,203135,0,76,8257,0,1,121,0,22027,266,2,0,0,56,0,9,0,0,4728,17123,1590,0,0,16542,8176,1908,0,0,868,0,200,19794,98,0,31006,30400,77,259,0,160,600,92855,0,0,12,0,90,0,0,24,0,29661,0,4340,10633,364,77,0,0,25097,0,101,39925,100881,0,359,0,0,0,492,448,1435,42,0,0,112,56,0,0,1236,0,0,0,0,49681,37,0,00D,1.0,11,2015,1
96,2015-12-01,0,0,263979,0,0,9316,0,0,200,0,22277,84,4,0,0,40,0,3,0,0,5888,21243,1819,0,0,17392,7909,1602,0,0,1136,0,0,20748,42,0,32998,33836,176,266,0,336,0,95730,0,0,35,1000,60,0,0,70,0,35935,0,6050,12267,308,63,0,36,27021,0,28,41391,119718,0,322,0,0,0,1528,371,952,84,0,0,0,0,0,0,1014,0,0,0,0,49482,26,0,00D,1.0,12,2015,1
97,2016-01-01,0,0,230193,0,0,8149,0,0,0,0,19062,742,2,0,0,0,0,0,0,168,4607,19915,1590,0,0,14703,6961,1730,0,0,840,0,168,23170,296,0,30688,28928,232,280,0,224,0,89784,0,0,16,1000,60,0,84,78,0,30239,0,6582,10424,196,82,0,0,26319,0,0,39109,108404,0,351,0,120,0,824,238,1078,0,56,0,0,0,0,0,796,0,0,0,0,52616,0,56,00D,0.0,1,2016,1
98,2016-02-01,0,0,240153,0,0,8699,0,0,0,0,17727,266,14,0,0,28,0,0,0,0,5186,20736,993,0,0,12732,8122,1488,0,0,982,0,0,22153,0,0,30838,29500,196,336,0,0,0,93436,0,0,21,500,90,0,0,23,0,32201,0,6418,9804,168,45,0,0,24758,0,40,37298,117789,0,292,0,120,0,1282,224,1372,0,0,0,112,0,0,0,716,0,0,0,0,48496,0,96,00D,1.0,2,2016,1
99,2016-03-01,0,0,243018,0,100,8085,0,4,100,0,25049,294,2,0,0,0,0,14,0,0,4232,21400,2924,0,0,13730,6629,1370,0,0,742,6,196,23651,98,0,31483,41628,28,112,0,484,0,94127,0,0,5,500,60,0,168,77,34,30740,0,6494,10824,308,34,0,0,26159,0,45,42173,154956,0,507,0,0,0,1150,56,1572,168,42,0,0,0,0,0,1312,0,0,0,0,49483,16,40,00D,0.0,3,2016,1
100,2016-04-01,0,0,196790,0,0,8553,0,0,221,0,23028,56,0,0,0,20,0,11,0,0,6094,21048,968,0,0,14814,5560,1872,0,0,924,0,100,20802,126,0,32138,30000,168,616,0,396,0,102155,0,0,8,500,60,0,0,20,0,33558,0,7472,9611,168,51,0,0,22508,0,84,44991,121338,0,283,0,120,0,1036,56,1968,288,112,0,0,0,0,0,768,0,0,0,0,50539,64,40,00D,1.0,4,2016,1
101,2016-05-01,0,0,182201,0,0,8069,0,1,198,0,21359,70,4,0,0,28,0,0,0,0,5177,18022,1716,0,0,14235,3387,1192,0,0,616,0,0,19215,56,0,28866,24584,168,168,0,160,0,100837,0,0,1,0,90,0,0,24,0,32733,0,6908,7389,84,52,0,0,23870,0,75,42847,120218,0,288,0,0,0,1240,0,1184,168,0,0,0,0,0,0,1008,0,0,0,0,47345,0,0,00D,0.0,5,2016,1
102,2016-06-01,0,0,164451,0,0,7470,0,0,100,0,21823,490,0,0,0,0,0,16,0,0,6441,18828,1450,0,0,13218,5228,1624,0,0,1388,0,0,18934,146,0,32120,25028,126,0,0,392,0,96679,0,0,2,0,90,0,752,52,0,29506,0,6752,8147,224,14,0,0,25014,0,148,41778,96024,0,392,0,120,0,1588,344,1874,168,0,0,0,0,0,0,640,0,0,0,0,46751,0,112,00D,0.0,6,2016,1
103,2016-07-01,0,0,141524,0,0,7999,0,0,54,0,21209,84,0,0,0,28,0,0,0,0,5087,16523,1066,0,0,14352,4384,1396,0,0,1024,0,168,18726,126,0,30541,20100,56,140,0,168,0,107184,0,0,4,0,90,0,0,130,30,32316,0,8446,11114,140,20,0,0,23653,0,48,35531,99771,0,269,0,0,0,836,112,1524,170,0,0,0,0,0,0,650,0,0,0,0,39452,0,28,00D,0.0,7,2016,1
104,2016-08-01,0,0,116128,0,0,8367,0,2,121,0,17779,700,2,0,0,40,0,9,0,0,5487,14590,1346,0,0,11092,4154,1488,0,0,1071,0,490,17585,160,0,29215,18260,184,168,20,348,0,105247,0,0,5,200,60,0,364,61,10,29289,0,8562,8800,364,15,0,0,26472,0,57,39731,84526,0,400,0,0,0,1120,0,1850,0,0,0,0,0,0,0,992,0,0,0,0,44881,0,0,00D,1.0,8,2016,1
105,2016-09-01,0,0,140132,15,0,9119,0,0,100,0,17821,56,6,0,0,48,0,14,0,0,6302,14862,1468,0,0,11142,6986,1516,0,0,742,0,460,18933,120,0,29788,18008,0,308,0,224,0,105452,0,0,7,200,60,0,84,93,20,30631,0,9534,9280,336,5,0,0,26453,0,78,33989,83872,0,550,0,0,0,1776,224,1632,360,0,0,0,0,0,0,420,0,0,0,0,50782,0,156,00D,0.0,9,2016,1
106,2016-10-01,0,0,194155,0,0,8337,0,0,312,0,16481,588,2,0,0,0,0,11,0,0,4735,19501,1000,0,0,13026,5886,1424,0,0,1010,0,0,20916,154,0,28776,21830,28,112,0,404,0,96684,0,0,7,200,90,0,84,22,10,28007,0,9236,8382,168,0,0,0,24669,0,28,35188,114984,0,282,0,0,0,1918,56,1927,0,0,0,112,0,0,0,560,0,0,0,0,48714,0,56,00D,1.0,10,2016,1
107,2016-11-01,0,0,246883,0,0,8566,0,0,300,0,18696,70,2,0,0,0,0,19,0,0,5457,23081,1032,0,0,11898,5570,1200,0,0,1204,0,0,23691,56,0,27960,30260,28,238,0,132,0,89724,0,0,17,0,60,0,0,40,0,27917,0,9162,8036,168,27,0,0,25143,0,33,36377,102916,0,414,0,84,0,1244,212,1530,0,0,0,112,0,0,0,1184,0,0,0,0,47626,0,40,00D,1.0,11,2016,1
108,2016-12-01,0,0,270684,0,0,9118,0,2,112,0,17194,266,2,0,0,48,0,0,0,0,6332,21819,1064,0,0,15117,8102,1432,0,0,940,0,140,25128,112,0,25366,30680,28,364,0,196,0,88346,9,6,0,0,90,0,0,93,0,27301,0,9757,7484,140,26,0,0,25658,0,56,36900,115354,0,476,0,0,0,652,170,1894,0,0,0,0,0,0,0,784,0,0,0,0,45887,0,56,00D,0.0,12,2016,1
109,2017-01-01,0,0,229840,0,28,9013,0,1,214,0,15671,84,2,0,0,0,0,16,0,0,5935,20936,1151,0,0,14575,6894,1388,0,0,1080,0,196,26905,146,0,23638,22240,28,280,0,84,0,81087,11,0,0,500,60,0,0,133,10,30383,0,8673,7990,196,49,0,0,24366,0,81,33841,112686,0,348,0,0,0,1604,56,1792,0,0,0,112,0,0,0,588,0,0,0,0,51785,0,56,00D,1.0,1,2017,1
110,2017-02-01,0,0,208704,15,0,7285,0,0,200,0,16049,700,0,0,0,0,0,6,0,0,4473,19694,1247,0,0,12444,5540,1462,0,0,1022,0,112,23969,274,0,24144,21660,0,378,0,272,0,85884,8,3,0,0,60,0,406,58,0,27004,0,8210,8346,140,0,0,0,24772,0,94,32557,114938,0,409,0,0,0,624,112,1713,0,0,0,0,0,0,0,1009,0,0,0,0,46201,0,0,00D,0.0,2,2017,1
111,2017-03-01,0,0,196374,0,0,10101,0,0,200,0,15914,280,0,0,0,0,0,0,0,0,5856,23524,711,0,0,15689,7287,2236,0,0,1144,0,56,23249,28,0,28635,27984,0,70,0,328,0,104066,2,0,0,500,90,0,84,118,14,31960,0,9948,8035,311,70,0,0,30242,0,8,39929,143272,0,473,0,0,0,804,0,1996,0,0,0,0,0,0,0,1464,0,0,0,0,47357,10,40,00D,0.0,3,2017,1
112,2017-04-01,0,0,152473,0,0,8684,0,0,200,0,15110,266,0,0,0,0,0,8,0,0,3648,19138,1707,0,0,13135,5191,1188,0,0,968,0,84,21464,126,0,24208,20160,170,252,0,372,0,88793,6,0,0,0,60,0,0,68,0,26228,0,8690,7346,168,5,0,0,27754,0,42,33200,109254,0,396,0,0,0,1272,490,1430,336,0,0,0,0,0,0,980,0,0,0,0,37732,0,0,00D,1.0,4,2017,1
113,2017-05-01,0,60,154363,0,0,8691,0,0,314,21,16727,476,0,0,0,0,0,18,0,0,4775,18765,1540,0,0,14076,6302,1252,0,0,968,0,0,21804,186,0,28449,22240,28,28,0,276,0,93194,4,0,0,0,60,0,0,48,6,31290,0,9440,7221,28,0,0,0,33552,0,112,37144,109832,0,553,0,0,0,886,112,2044,168,0,0,0,0,0,0,700,0,0,0,0,38329,0,0,00D,1.0,5,2017,1
114,2017-06-01,0,0,126950,0,0,9842,0,0,14,0,18564,70,0,0,0,0,0,6,0,0,5703,18372,1971,0,0,15256,5522,1544,0,0,978,0,196,21426,216,0,24778,20100,0,504,0,308,0,107794,9,0,0,0,150,0,84,42,56,32275,0,11208,9465,84,0,0,0,34992,0,170,36905,109984,0,439,0,0,0,1444,336,1414,0,0,0,0,0,0,0,1092,0,0,0,0,30671,0,40,00D,0.0,6,2017,1
115,2017-07-01,0,0,134160,0,0,9067,0,1,207,0,21351,308,2,0,0,0,0,0,0,0,4237,17961,1473,0,0,14204,4548,1474,0,0,1220,0,336,19132,56,0,23164,19760,0,224,0,168,0,102212,18,0,0,0,0,0,0,124,0,29721,0,8291,9906,112,21,0,0,38563,0,202,32274,122732,0,468,0,0,0,546,112,1990,168,0,0,112,0,0,0,568,0,0,0,0,36213,0,100,00D,0.0,7,2017,1
116,2017-08-01,0,0,125707,0,28,8985,0,0,114,0,16961,266,2,0,0,0,0,4,0,0,4934,16330,1336,0,0,14391,3785,1112,0,0,808,0,112,22029,232,0,27457,17440,56,476,0,160,0,107142,43,0,0,0,90,0,0,150,0,27990,0,11810,8759,252,7,0,0,41308,0,252,31432,99074,20,336,0,0,0,1196,588,1946,0,0,0,0,0,0,0,644,0,0,0,0,32657,0,180,00D,0.0,8,2017,1
117,2017-09-01,0,0,141204,0,0,9891,0,0,200,0,14860,70,2,0,0,20,0,4,0,0,5480,17378,1644,0,0,13952,4322,1680,0,0,1158,0,196,20751,0,0,25016,15940,28,392,0,196,0,107472,45,0,0,0,60,0,84,108,10,29225,0,10305,7328,112,28,0,0,39285,0,98,31484,95612,0,500,0,0,0,824,112,1554,300,0,0,0,0,0,0,714,0,0,0,0,31548,0,158,00D,0.0,9,2017,1
118,2017-10-01,0,0,187256,0,0,10454,0,0,214,0,17207,70,0,0,0,0,0,7,0,0,5889,19438,1446,0,0,14200,7177,1608,0,0,948,0,84,22686,84,0,26710,21120,28,0,0,392,0,100229,17,0,0,0,60,0,84,42,0,26337,0,10166,7262,168,29,0,0,38733,0,10,30933,119626,0,357,0,0,0,636,140,2366,336,0,0,112,0,0,0,1274,0,0,0,0,35640,0,92,00D,0.0,10,2017,1
