,date,year,month,ccg_id,amoxicillin,ampicillin,benzylpenicillin-sodium,co-amoxiclav,flucloxacillin-magnesium,flucloxacillin-sodium,phenoxymethylpenicillin,piperacillin-tazobactam,pivmecillinam,temocillin,ticarcillin-clabulanic-acid,aztreonam,cefaclor,cefadroxil,cefalexin,ceferoxime-axetil,cefixime,cefotaxime-sodium,cefpodoxime,cefradine,ceftazidime,ceftriaxone-sodium,cefuroxime-sodium,ertapenem,imipenem-cilastatin,meropenem,mrsa_count
1624,2017-10-01,2017,10,28,94494,0,0,5556,0,37538,33938,0,256,0,0,0,135,0,9528,0,0,0,0,1312,0,0,0,0,0,0,0.0
1625,2017-11-01,2017,11,28,106723,0,0,7032,0,33094,38960,0,497,0,0,0,354,0,11045,0,0,0,0,1200,0,0,0,0,0,0,0.0
1626,2012-12-01,2012,12,29,344756,215,1,14811,0,79406,131070,0,5325,0,0,0,922,0,11934,66,2,0,0,0,0,0,0,0,0,0,1.0
1627,2013-01-01,2013,1,29,292214,21,2,14037,0,101604,113429,0,5001,0,0,0,820,0,12499,42,0,0,0,0,0,0,0,0,0,0,0.0
1628,2013-02-01,2013,2,29,266263,82,0,13437,0,80440,110387,0,4598,0,0,0,548,0,13817,245,0,0,0,20,0,0,0,0,0,0,0.0
1629,2013-03-01,2013,3,29,272757,349,0,15367,0,96418,131114,0,4921,0,0,0,724,0,12684,48,13,0,0,0,0,0,0,0,0,0,0.0
1630,2013-04-01,2013,4,29,208041,0,0,15603,0,93760,114814,0,5318,0,0,0,680,0,12590,98,2,0,0,0,0,0,0,0,0,0,1.0
1631,2013-05-01,2013,5,29,186241,0,6,16383,0,94126,107160,0,5423,0,0,0,191,0,9828,42,2,0,0,0,0,0,0,0,0,0,0.0
1632,2013-06-01,2013,6,29,134391,228,0,11325,0,93906,91744,0,4385,0,0,0,1120,0,11875,84,0,0,10,0,0,0,0,0,0,0,0.0
1633,2013-07-01,2013,7,29,156465,120,0,11764,0,125194,113268,0,5374,0,0,0,582,0,11184,42,0,0,0,0,0,2,0,0,0,0,0.0
1634,2013-08-01,2013,8,29,112413,49,0,12741,0,102464,82240,0,5838,0,0,0,311,0,11805,98,0,0,0,0,0,0,0,0,0,0,0.0
1635,2013-09-01,2013,9,29,165006,21,2,11792,0,94178,84900,0,5166,0,0,0,191,0,13120,0,0,0,0,0,0,0,0,0,0,0,1.0
1636,2013-10-01,2013,10,29,202589,28,0,12490,0,101394,103356,0,6841,0,0,0,461,0,13151,56,0,0,0,0,0,0,0,0,0,0,0.0
1637,2013-11-01,2013,11,29,242230,49,0,14552,0,89083,105008,0,5603,0,0,0,226,0,12548,70,0,0,0,0,0,1,0,0,0,0,0.0
1638,2013-12-01,2013,12,29,308145,163,0,15788,0,94516,117668,0,6224,0,0,0,842,0,11512,0,0,0,0,10,0,0,0,0,0,0,0.0
1639,2014-01-01,2014,1,29,235088,76,2,14920,0,104221,115066,0,6094,0,0,0,772,0,12763,98,0,0,0,0,0,0,0,0,0,0,0.0
1640,2014-02-01,2014,2,29,241068,56,0,19102,0,95817,134966,0,5415,0,0,0,350,0,9989,66,0,0,0,42,0,0,0,0,0,0,1.0
1641,2014-03-01,2014,3,29,244771,200,0,17867,0,105154,161184,0,6008,0,0,0,194,0,13079,84,30,0,0,0,0,0,0,0,0,56,0.0
1642,2014-04-01,2014,4,29,218236,21,1,17558,0,100439,137371,0,6062,0,0,0,77,0,13138,112,0,0,0,0,0,0,0,0,0,0,0.0
1643,2014-05-01,2014,5,29,193253,0,0,17197,0,102160,129080,0,6231,0,0,1,56,0,10266,0,28,0,0,0,0,0,0,0,0,28,0.0
1644,2014-06-01,2014,6,29,155708,49,0,16994,0,109870,103975,0,6054,0,0,0,105,56,10026,14,0,0,0,0,0,0,0,0,0,28,1.0
1645,2014-07-01,2014,7,29,156527,200,0,16511,0,129823,127401,0,6658,0,0,0,329,0,9779,10,0,0,0,0,0,0,0,0,0,0,0.0
1646,2014-08-01,2014,8,29,117489,0,4,13109,0,101778,87982,0,6799,0,0,0,226,0,9738,84,0,0,0,0,0,0,0,0,0,0,0.0
1647,2014-09-01,2014,9,29,158396,0,1,16859,0,107543,93618,0,7340,0,0,0,184,0,10589,14,100,0,0,0,0,0,0,0,0,0,2.0
1648,2014-10-01,2014,10,29,220487,28,0,14699,0,103325,106965,0,6129,0,0,0,797,0,13543,14,0,0,0,0,0,0,0,0,0,0,0.0
1649,2014-11-01,2014,11,29,269079,21,0,15916,0,90101,107668,0,7186,0,0,0,129,0,11856,88,9,0,0,0,0,0,0,0,0,0,0.0
1650,2014-12-01,2014,12,29,461079,84,0,22888,0,98308,156821,0,7313,0,0,0,374,0,13510,82,28,0,0,0,0,0,0,0,0,0,2.0
1651,2015-01-01,2015,1,29,289581,28,1,18538,0,96942,141609,0,7151,0,0,0,347,0,12428,76,28,2,0,10,0,0,0,0,0,30,0.0
1652,2015-02-01,2015,2,29,248540,42,0,19143,0,100217,166794,0,6958,0,0,0,123,0,10328,48,0,0,0,0,0,0,0,0,0,30,0.0
1653,2015-03-01,2015,3,29,274231,21,0,20886,0,106028,191029,0,7944,0,0,0,184,0,12806,28,0,0,0,0,0,0,0,0,0,30,0.0
1654,2015-04-01,2015,4,29,208236,28,4,17507,0,97340,156827,0,6751,0,0,0,149,0,12682,24,0,0,0,0,0,0,0,0,0,30,0.0
1655,2015-05-01,2015,5,29,190524,0,0,17832,0,95368,141080,0,8456,0,0,0,166,0,10796,0,12,0,0,0,0,0,0,0,0,30,0.0
1656,2015-06-01,2015,6,29,147158,21,0,16162,0,111820,111420,0,8016,0,0,0,96,0,14911,66,28,0,0,56,0,0,0,0,0,30,0.0
1657,2015-07-01,2015,7,29,159098,21,0,15286,0,127709,141290,0,9133,0,0,0,334,0,11784,82,42,0,0,20,0,0,0,0,0,60,0.0
1658,2015-08-01,2015,8,29,126252,0,0,14223,0,106843,105638,0,7258,0,0,0,384,0,12514,0,70,0,0,56,0,0,0,0,0,30,0.0
1659,2015-09-01,2015,9,29,159634,21,0,12246,0,99938,101287,0,8528,0,0,0,336,56,12139,70,16,0,0,56,0,0,0,0,0,0,0.0
1660,2015-10-01,2015,10,29,214458,200,0,15528,0,106478,117020,0,7064,0,0,1,298,0,12421,38,28,0,0,0,0,0,0,0,0,60,2.0
1661,2015-11-01,2015,11,29,273489,42,2,16349,0,98226,115457,0,7082,0,0,0,484,0,11207,154,35,0,0,0,0,0,0,0,0,0,0.0
1662,2015-12-01,2015,12,29,304939,0,0,18633,0,103029,149018,0,8966,0,0,0,750,60,14320,28,42,0,0,0,0,0,0,0,0,0,1.0
1663,2016-01-01,2016,1,29,251213,241,0,13795,0,99457,128018,0,8094,0,0,0,525,0,12139,0,0,0,0,112,0,0,0,0,0,0,0.0
1664,2016-02-01,2016,2,29,274120,200,0,15339,0,99021,147393,0,8559,0,0,0,258,0,11567,14,56,0,0,56,0,0,0,0,0,0,0.0
1665,2016-03-01,2016,3,29,322009,21,0,17037,0,102958,219526,0,9373,0,0,0,376,0,11810,28,0,0,0,56,0,0,0,0,0,0,0.0
1666,2016-04-01,2016,4,29,228687,0,2,20865,0,106898,164818,0,9329,0,0,0,466,28,12212,56,0,0,0,0,0,0,0,0,0,0,1.0
1667,2016-05-01,2016,5,29,190738,21,0,17505,0,108987,140886,0,8949,0,0,0,466,0,10981,42,2,0,0,56,0,0,0,0,0,0,1.0
1668,2016-06-01,2016,6,29,155509,0,0,18817,0,115663,118718,0,10165,0,0,0,156,0,9598,98,0,0,0,56,0,0,0,0,0,0,1.0
1669,2016-07-01,2016,7,29,184390,70,0,15264,0,119358,117994,0,9699,0,0,0,256,0,11404,560,0,0,0,56,0,0,0,0,0,0,0.0
1670,2016-08-01,2016,8,29,145925,200,0,17097,0,108530,97492,0,10441,0,0,0,42,21,11564,84,0,0,0,56,0,0,0,0,0,0,0.0
1671,2016-09-01,2016,9,29,164026,0,0,17571,0,119519,91715,0,12356,0,0,0,357,0,11753,0,8,0,0,112,0,0,0,0,0,0,0.0
1672,2016-10-01,2016,10,29,232181,21,0,17076,0,97961,106656,0,11414,0,0,0,48,0,11992,224,0,0,0,76,0,0,0,0,0,0,0.0
1673,2016-11-01,2016,11,29,260545,0,0,16306,0,98683,120044,0,11457,0,0,0,419,0,12318,34,28,0,0,56,0,0,0,0,0,0,0.0
1674,2016-12-01,2016,12,29,309316,221,0,21313,0,90436,145070,0,12059,0,0,0,437,0,11248,616,0,0,0,0,0,0,0,0,0,10,1.0
1675,2017-01-01,2017,1,29,250913,200,0,18648,0,89611,125010,0,9834,0,0,0,284,0,11127,154,56,0,0,168,0,1,0,0,0,0,0.0
1676,2017-02-01,2017,2,29,233414,21,0,18272,0,85460,142480,0,10580,0,0,0,107,0,10098,120,0,0,0,0,0,0,0,0,0,0,0.0
1677,2017-03-01,2017,3,29,232844,221,0,20923,0,110202,167442,0,11100,0,0,0,173,0,12905,20,10,0,0,56,0,0,0,0,0,10,0.0
1678,2017-04-01,2017,4,29,167882,49,0,16694,0,95020,151048,0,9349,0,0,0,177,0,10445,0,2,0,0,0,0,0,0,0,0,0,0.0
1679,2017-05-01,2017,5,29,180068,100,0,18022,0,102915,147248,0,10369,0,0,0,280,0,12146,0,0,0,0,140,0,0,0,0,0,0,0.0
1680,2017-06-01,2017,6,29,138864,0,0,19643,0,118062,120682,0,10439,0,0,0,42,0,11159,200,0,0,0,84,0,0,0,0,0,0,0.0
1681,2017-07-01,2017,7,29,162724,21,0,17646,0,114711,151130,0,11177,0,0,0,226,0,12158,0,0,0,0,56,0,4,0,0,0,0,0.0
1682,2017-08-01,2017,8,29,137519,0,0,16917,0,103104,103302,0,10174,0,0,0,63,0,11786,56,0,0,0,56,0,0,0,0,0,0,1.0
1683,2017-09-01,2017,9,29,153340,21,0,17178,0,98520,100804,0,11676,0,0,0,243,0,10580,0,0,0,0,56,0,0,0,0,0,0,0.0
1684,2017-10-01,2017,10,29,231967,0,0,19560,0,100853,120433,0,12018,0,0,0,84,0,9531,28,14,0,0,56,0,0,0,0,0,0,0.0
1685,2017-11-01,2017,11,29,258880,200,2,17112,0,92642,124482,0,10449,0,0,0,112,14,12506,28,0,0,0,56,0,2,0,0,0,0,0.0
1686,2012-12-01,2012,12,30,303075,68,0,13185,0,42826,84016,15,127,0,0,0,6004,0,20664,306,7,0,0,1281,42,12,21,0,0,0,1.0
1687,2013-01-01,2013,1,30,232295,0,0,14894,0,44859,84348,21,118,0,0,0,5676,41,21779,252,0,0,0,1676,0,5,0,0,0,0,1.0
1688,2013-02-01,2013,2,30,224042,0,0,13508,0,44520,85062,3,154,0,0,0,3924,10,21968,154,0,0,0,1224,20,8,0,7,0,10,1.0
1689,2013-03-01,2013,3,30,209949,0,2,12145,0,45596,79289,0,184,0,0,0,5443,42,21466,160,0,0,0,1703,52,33,0,0,0,9,0.0
1690,2013-04-01,2013,4,30,157378,0,0,12120,0,36176,56581,0,201,0,0,0,5256,24,20716,210,0,0,0,1128,24,42,0,14,0,0,0.0
1691,2013-05-01,2013,5,30,144438,56,0,12160,0,39677,58510,0,234,0,0,0,6010,0,19915,56,0,0,0,1362,28,3,0,8,0,0,1.0
1692,2013-06-01,2013,6,30,104188,28,0,10546,0,42069,53006,0,264,0,0,0,3118,0,18708,98,0,0,0,1610,0,1,0,0,0,0,0.0
1693,2013-07-01,2013,7,30,113358,21,0,10202,0,54350,55324,0,192,0,0,0,4900,0,17195,227,2,0,0,1791,14,0,0,28,0,0,0.0
1694,2013-08-01,2013,8,30,87627,28,0,10217,0,53821,43502,0,50,0,0,0,3245,0,18257,134,0,0,0,874,28,5,0,22,0,0,0.0
1695,2013-09-01,2013,9,30,122729,0,0,10596,0,47297,48034,0,245,0,0,0,2986,0,18514,220,7,0,0,1236,40,23,0,11,0,0,1.0
1696,2013-10-01,2013,10,30,153563,0,0,13313,0,55550,60328,0,90,0,0,0,4522,21,17704,70,0,0,0,1549,76,23,0,3,0,0,1.0
1697,2013-11-01,2013,11,30,174482,0,2,11478,0,46898,65424,0,232,0,0,0,6663,28,19653,98,0,0,0,1884,16,54,6,21,0,0,0.0
1698,2013-12-01,2013,12,30,260313,0,0,13388,0,45222,80912,0,168,0,0,0,7615,0,21676,140,14,0,0,1362,0,15,0,0,0,0,0.0
1699,2014-01-01,2014,1,30,190639,97,0,11912,0,49465,76300,0,146,0,0,0,8578,0,20920,210,100,0,0,1820,56,42,46,28,0,15,0.0
1700,2014-02-01,2014,2,30,189570,56,0,12331,300,49741,78395,0,132,0,0,0,6419,0,18993,14,0,0,0,1104,42,35,0,7,0,0,0.0
1701,2014-03-01,2014,3,30,190490,88,0,12566,0,56831,101634,0,292,0,0,0,6793,30,18558,42,0,0,0,1530,30,23,0,5,0,0,0.0
1702,2014-04-01,2014,4,30,166296,100,0,10917,0,53231,76508,0,50,0,0,0,4404,0,16726,210,0,0,0,1894,28,65,0,7,0,0,0.0
1703,2014-05-01,2014,5,30,155083,0,2,14183,0,48260,72260,0,248,0,0,0,4921,0,20290,252,0,0,0,1500,56,27,0,13,0,0,0.0
1704,2014-06-01,2014,6,30,125970,0,60,11703,0,48017,70415,0,273,0,0,0,3240,0,19918,98,0,0,0,968,42,12,0,14,0,15,1.0
1705,2014-07-01,2014,7,30,116681,0,0,12698,0,59715,72838,0,188,0,0,0,4344,20,17340,262,0,0,0,1464,0,15,21,12,0,10,0.0
1706,2014-08-01,2014,8,30,96231,0,0,10669,0,54983,43973,21,219,0,0,0,2994,0,17055,126,0,0,0,1316,28,14,9,23,0,42,0.0
1707,2014-09-01,2014,9,30,129122,100,0,12866,0,56119,51568,0,230,0,0,0,3683,0,19814,84,0,0,0,1028,0,12,0,5,0,20,0.0
1708,2014-10-01,2014,10,30,165137,0,0,12889,0,55871,58028,0,219,0,0,0,3336,0,19929,476,0,0,0,1155,0,27,0,20,0,10,0.0
1709,2014-11-01,2014,11,30,181475,0,0,12656,0,46756,69262,0,105,0,0,0,3947,0,17238,118,0,0,0,1290,0,5,0,10,0,15,0.0
1710,2014-12-01,2014,12,30,326060,0,0,17565,0,45800,88900,0,152,0,0,0,4509,0,18182,84,0,0,0,1668,0,47,0,7,0,0,0.0
1711,2015-01-01,2015,1,30,221125,0,0,14869,0,43877,77594,15,90,0,0,0,4161,0,15556,80,0,0,0,1616,28,35,0,7,0,0,0.0
1712,2015-02-01,2015,2,30,184550,0,0,12195,0,44642,92670,0,40,0,0,0,4740,0,15729,140,0,0,0,1282,0,7,0,14,0,0,0.0
1713,2015-03-01,2015,3,30,210325,28,0,14169,600,51598,98958,0,250,0,0,0,4625,0,18234,454,0,0,0,1372,28,55,0,0,0,0,0.0
1714,2015-04-01,2015,4,30,150148,28,0,13551,0,51284,78338,42,122,0,0,0,3658,0,18710,118,0,0,0,1380,0,47,0,14,0,21,0.0
1715,2015-05-01,2015,5,30,136609,0,0,9977,0,44327,69966,0,194,0,0,0,2468,0,17144,192,0,0,0,1148,0,14,0,0,0,0,0.0
1716,2015-06-01,2015,6,30,121072,0,28,9369,0,58623,75262,0,113,0,0,1,3320,0,15980,118,0,0,0,1656,0,5,9,32,0,0,0.0
1717,2015-07-01,2015,7,30,120530,0,0,10725,300,62656,72362,21,90,0,0,0,1869,0,16525,42,0,0,0,1876,0,19,0,0,0,0,1.0
1718,2015-08-01,2015,8,30,94812,0,28,7544,0,54902,54062,0,168,0,0,0,3407,0,15258,70,0,0,0,1232,28,33,0,14,0,0,0.0
1719,2015-09-01,2015,9,30,129605,0,0,8409,0,54416,57044,18,155,0,0,0,3032,0,15018,112,0,0,0,1492,28,45,0,3,0,40,0.0
1720,2015-10-01,2015,10,30,161024,28,0,7966,0,53746,81004,0,190,0,0,0,3732,0,17217,42,0,0,0,1534,35,19,0,7,0,0,2.0
1721,2015-11-01,2015,11,30,197312,112,0,8939,0,50582,69870,0,236,0,0,1,3173,0,14063,70,0,0,0,1250,24,28,0,0,0,0,0.0
1722,2015-12-01,2015,12,30,225247,0,56,10329,0,50463,97622,0,159,0,0,0,4388,0,17930,182,0,0,0,1568,0,45,0,42,0,0,0.0
1723,2016-01-01,2016,1,30,195128,37,28,10886,0,49249,89375,0,161,0,0,0,4503,0,13068,70,14,0,0,1828,0,30,0,17,0,0,0.0
1724,2016-02-01,2016,2,30,209248,0,0,8870,0,49286,96860,21,212,0,0,1,3764,0,14620,142,0,0,0,1548,0,31,0,28,0,28,0.0
1725,2016-03-01,2016,3,30,216471,0,14,11679,0,56005,116326,0,305,0,0,0,4718,0,15864,194,0,0,0,1184,0,66,0,0,0,0,0.0
1726,2016-04-01,2016,4,30,153136,0,0,10067,0,56815,80762,0,370,0,0,0,2477,0,12800,14,0,0,0,1576,14,29,0,40,0,0,0.0
1727,2016-05-01,2016,5,30,157784,0,0,9826,0,54461,95180,0,219,0,0,0,3092,0,14441,14,0,0,0,1156,28,26,0,7,0,0,0.0
1728,2016-06-01,2016,6,30,124744,0,0,10211,0,55899,66056,0,235,0,0,0,3869,0,15096,56,0,0,0,1184,0,50,0,24,0,0,0.0
1729,2016-07-01,2016,7,30,143970,0,0,10465,0,63052,74480,0,309,0,0,0,1368,0,15554,70,14,0,0,1772,0,49,0,0,0,42,1.0
1730,2016-08-01,2016,8,30,101504,0,0,8037,0,59644,60312,37,401,0,0,1,2057,0,14814,42,0,0,0,1624,0,36,0,7,0,0,0.0
1731,2016-09-01,2016,9,30,122859,0,0,8721,0,58806,56338,3,440,0,0,0,1965,0,18235,34,0,0,0,1220,0,56,0,31,0,0,2.0
1732,2016-10-01,2016,10,30,169335,0,0,7159,0,52143,62644,0,395,0,0,0,3765,0,14561,66,0,0,0,1092,42,34,0,7,0,0,0.0
1733,2016-11-01,2016,11,30,235635,25,0,11611,0,52545,72686,13,211,0,0,0,1959,0,16449,66,0,0,0,1360,20,49,0,6,0,42,0.0
1734,2016-12-01,2016,12,30,266563,0,28,9504,0,51380,92286,0,198,0,0,1,3937,0,18130,84,0,0,0,1176,0,34,17,3,0,0,1.0
1735,2017-01-01,2017,1,30,236129,0,0,8576,0,55647,85408,0,157,0,0,0,3310,0,19541,196,0,0,0,1436,0,62,0,0,0,0,1.0
1736,2017-02-01,2017,2,30,187496,0,0,8250,0,54061,88894,0,301,0,0,0,2117,21,14546,38,0,0,0,1331,0,14,0,0,0,0,0.0
1737,2017-03-01,2017,3,30,195976,0,0,10242,0,54813,119884,0,364,0,0,0,3064,0,16502,252,21,0,0,1569,0,39,0,0,0,4,0.0
1738,2017-04-01,2017,4,30,134957,0,28,6374,0,49200,85670,0,270,0,0,0,1488,0,15507,34,0,0,0,1240,0,5,0,0,0,42,1.0
1739,2017-05-01,2017,5,30,141759,0,0,8548,0,57571,79000,0,381,0,0,0,2915,0,18603,70,0,0,0,980,0,34,0,0,0,0,0.0
1740,2017-06-01,2017,6,30,116535,0,16,8973,0,66778,77308,0,463,0,0,0,2264,0,14384,42,0,0,0,1128,0,27,0,7,0,0,0.0
1741,2017-07-01,2017,7,30,126551,0,0,9753,0,69063,80966,0,478,0,0,0,2919,0,16662,28,0,0,0,1484,0,31,0,35,0,0,0.0
1742,2017-08-01,2017,8,30,112876,0,0,5769,0,63241,62108,0,457,0,0,0,2066,0,15693,126,2,0,0,694,0,35,0,14,0,0,0.0
1743,2017-09-01,2017,9,30,133004,0,0,7084,0,56664,62800,0,349,0,0,0,2402,0,17656,56,0,0,0,1706,0,65,0,0,0,0,1.0
1744,2017-10-01,2017,10,30,180838,0,0,6782,0,59664,74271,0,472,28,0,0,3639,0,16118,28,0,0,0,848,0,67,0,0,0,0,0.0
1745,2017-11-01,2017,11,30,209619,0,1,7665,0,58102,87560,0,402,0,0,0,2076,0,15330,152,0,0,0,904,0,30,21,21,0,0,0.0
1746,2012-12-01,2012,12,31,246418,84,0,17272,0,57471,89536,0,96,0,0,0,165,0,22187,28,300,0,0,51,0,0,0,0,0,0,0.0
1747,2013-01-01,2013,1,31,211366,15,0,20477,0,63276,81444,0,100,0,0,0,1287,0,22204,56,300,0,0,146,0,0,0,0,0,0,0.0
1748,2013-02-01,2013,2,31,205695,0,2,19123,0,63759,98960,14,345,0,0,0,446,0,20648,38,300,0,0,50,0,0,0,0,0,0,2.0
1749,2013-03-01,2013,3,31,185528,0,1,18775,0,60487,100820,0,302,0,0,0,718,0,20527,14,300,0,0,30,0,0,0,0,0,0,1.0
1750,2013-04-01,2013,4,31,169933,0,0,17729,0,64786,88602,0,150,0,0,0,804,0,19991,24,300,0,0,98,0,0,0,0,0,0,4.0
1751,2013-05-01,2013,5,31,150442,28,0,17630,0,62708,82334,0,178,0,0,0,989,0,19668,24,0,0,0,30,0,0,0,0,0,0,0.0
1752,2013-06-01,2013,6,31,102339,0,0,15370,0,64213,69896,0,174,0,0,0,600,0,20120,42,300,0,0,84,0,0,0,0,0,0,2.0
1753,2013-07-01,2013,7,31,114544,0,0,18048,0,81817,69850,0,360,0,0,0,405,0,20774,18,0,0,0,40,0,0,0,0,0,0,1.0
1754,2013-08-01,2013,8,31,85210,0,0,15889,0,71595,58672,0,130,0,0,0,290,0,17198,24,300,0,0,56,0,0,0,0,0,0,1.0
1755,2013-09-01,2013,9,31,125366,28,0,14334,0,69012,55981,0,312,0,0,0,448,0,16051,108,302,0,0,40,0,0,0,0,0,0,0.0
1756,2013-10-01,2013,10,31,152703,0,0,18293,0,66058,63771,0,194,0,0,0,152,0,21259,12,2,0,0,30,0,0,0,0,0,0,0.0
1757,2013-11-01,2013,11,31,182501,0,0,18617,0,63975,71832,0,42,0,0,0,168,0,18779,83,600,0,0,0,0,0,0,0,0,0,2.0
1758,2013-12-01,2013,12,31,226888,0,0,21480,0,59167,73352,0,84,0,0,0,512,0,21752,52,0,0,0,0,0,3,0,0,0,0,0.0
1759,2014-01-01,2014,1,31,170646,28,3,19670,0,67311,75821,0,322,0,0,0,945,0,24240,55,700,0,0,0,0,0,0,0,0,0,0.0
1760,2014-02-01,2014,2,31,159703,0,0,18487,0,62761,92486,0,344,0,0,0,724,0,18460,90,3,0,0,126,0,0,0,0,0,0,0.0
1761,2014-03-01,2014,3,31,183049,40,0,20665,0,67898,94730,0,66,0,0,0,348,0,22290,20,402,0,0,30,0,0,0,0,0,0,1.0
1762,2014-04-01,2014,4,31,154242,0,0,21524,0,65185,85058,0,196,0,0,0,259,0,21315,62,642,0,0,40,0,0,0,0,0,0,0.0
1763,2014-05-01,2014,5,31,135635,0,0,22291,200,68203,72004,0,245,0,0,0,70,0,24067,135,467,0,0,58,0,0,0,0,0,0,0.0
1764,2014-06-01,2014,6,31,112462,0,3,16857,0,73576,76256,0,196,0,0,0,402,0,22148,90,0,0,0,70,0,0,0,0,0,30,1.0
1765,2014-07-01,2014,7,31,107117,0,0,17821,0,82670,67568,0,156,0,0,0,260,0,24176,0,734,0,0,56,0,0,0,0,0,0,0.0
1766,2014-08-01,2014,8,31,81627,0,0,16322,0,71101,60870,0,278,0,0,0,214,15,22530,126,58,0,0,152,0,0,0,0,0,0,1.0
1767,2014-09-01,2014,9,31,121163,0,1,17583,0,68212,59506,0,136,0,0,0,149,0,26729,210,728,0,0,56,0,1,0,0,0,30,0.0
1768,2014-10-01,2014,10,31,156716,0,2,19847,0,70716,69112,0,182,0,0,0,458,6,24777,70,42,0,0,110,0,0,0,0,0,0,0.0
1769,2014-11-01,2014,11,31,197899,0,0,17810,0,62484,79067,0,258,0,0,0,294,0,22091,94,428,0,0,60,0,0,0,0,0,0,1.0
1770,2014-12-01,2014,12,31,317827,0,9,21962,0,67252,104104,0,116,0,0,0,308,0,28409,94,0,0,0,68,0,0,0,0,0,0,3.0
1771,2015-01-01,2015,1,31,198860,0,2,22549,0,63268,96550,0,376,0,0,0,130,0,25978,28,342,0,0,20,0,0,0,0,0,0,1.0
1772,2015-02-01,2015,2,31,168810,0,0,18403,0,62111,102984,0,193,0,0,0,542,0,24338,10,28,0,0,68,0,0,0,0,0,0,0.0
1773,2015-03-01,2015,3,31,203832,0,0,22601,0,71557,131112,0,171,0,0,0,42,0,26344,56,328,0,0,56,0,0,0,0,0,30,2.0
1774,2015-04-01,2015,4,31,155632,21,0,18951,0,64884,118716,0,377,0,0,0,94,0,24587,45,28,0,0,180,0,0,0,0,0,0,2.0
1775,2015-05-01,2015,5,31,123451,0,0,16317,0,66130,103623,0,1522,0,0,0,28,0,19401,14,628,0,0,28,0,0,0,0,0,30,0.0
1776,2015-06-01,2015,6,31,105193,0,2,18249,100,73228,81184,0,1491,0,0,0,173,0,19515,0,0,0,0,0,0,0,0,0,0,0,0.0
1777,2015-07-01,2015,7,31,101793,0,0,15894,0,68322,88474,0,1664,0,0,0,121,0,20559,14,56,0,0,68,0,3,0,0,0,0,0.0
1778,2015-08-01,2015,8,31,84067,0,0,14507,0,70393,55684,0,1977,0,0,0,28,0,15979,24,30,0,0,40,0,0,0,0,0,0,2.0
1779,2015-09-01,2015,9,31,115433,0,2,14327,0,68387,66882,0,2086,0,0,0,41,0,17446,28,0,0,0,140,0,0,0,0,0,120,0.0
1780,2015-10-01,2015,10,31,152639,0,0,17062,0,63201,78634,0,1830,0,0,0,38,0,19499,14,60,0,0,0,0,0,0,0,0,60,0.0
1781,2015-11-01,2015,11,31,184561,0,0,12819,0,64179,87220,0,2154,0,0,0,45,0,17536,28,35,0,0,28,0,0,0,0,0,0,1.0
1782,2015-12-01,2015,12,31,194014,0,0,19004,0,67474,94196,0,2360,0,0,0,224,0,17149,84,38,0,0,28,0,0,0,0,0,0,2.0
1783,2016-01-01,2016,1,31,166383,0,0,15020,0,62133,93454,0,2463,0,0,0,14,0,15974,0,30,0,0,0,0,0,0,0,0,0,0.0
1784,2016-02-01,2016,2,31,187773,0,0,18286,0,67078,110780,0,2410,0,0,0,0,0,15652,0,66,0,0,28,0,0,0,0,0,60,0.0
1785,2016-03-01,2016,3,31,215733,0,3,19308,0,73128,146414,0,2449,0,0,0,342,0,16211,28,0,0,0,0,0,0,0,0,0,60,1.0
1786,2016-04-01,2016,4,31,149205,0,0,17384,0,66662,111498,0,2771,0,0,0,547,0,18178,188,0,0,0,28,0,0,0,0,0,60,0.0
1787,2016-05-01,2016,5,31,132470,0,0,14223,0,68008,109877,0,3037,0,0,0,14,21,17520,21,114,0,0,0,0,0,0,0,0,0,0.0
1788,2016-06-01,2016,6,31,110261,0,0,16292,0,74839,79334,0,3769,0,0,0,100,0,14878,0,10,0,0,28,0,2,0,0,0,0,2.0
1789,2016-07-01,2016,7,31,124637,0,0,16930,0,70446,83954,0,4212,0,0,0,10,0,18218,10,10,0,0,28,0,0,0,0,0,0,1.0
1790,2016-08-01,2016,8,31,97299,0,0,13095,0,75426,73858,0,3543,0,0,0,0,0,15738,0,2,0,0,0,0,0,0,0,0,0,3.0
1791,2016-09-01,2016,9,31,111052,0,0,14716,0,69934,68188,0,3371,0,0,0,282,0,16904,0,20,0,0,16,0,10,0,0,0,0,0.0
1792,2016-10-01,2016,10,31,164954,0,0,18845,0,62709,74854,0,3127,0,0,0,524,0,15777,56,0,0,0,56,0,0,0,0,0,0,0.0
1793,2016-11-01,2016,11,31,202683,0,1,18377,0,67269,87714,0,2794,0,0,0,0,20,16593,98,0,0,0,28,0,4,0,0,0,0,0.0
1794,2016-12-01,2016,12,31,210743,0,0,23047,0,62953,93226,0,2559,0,0,0,10,0,16940,14,10,0,0,28,0,0,0,0,0,60,0.0
1795,2017-01-01,2017,1,31,188485,15,0,15919,0,59993,90934,0,3102,0,0,0,114,0,18272,0,10,0,0,0,0,0,0,0,0,0,2.0
1796,2017-02-01,2017,2,31,166431,0,0,16738,0,62987,110681,0,2453,0,0,0,200,0,15612,0,70,0,0,28,0,0,0,0,0,0,2.0
